order_id,consumer_first_class,consumer_same_day,consumer_second_class,consumer_standard_class,consumer_total,corporate_first_class,corporate_same_day,corporate_second_class,corporate_standard_class,corporate_total,home_office_first_class,home_office_same_day,home_office_second_class,home_office_standard_class,home_office_total
CA-2014-162033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA-2014-162173,0,0,0,69.48,479.625,0,0,0,0,0,0,0,0,0,0
CA-2014-162635,0,0,0,0,10.816,0,0,0,0,0,0,0,0,0,0
CA-2014-163321,0,0,0,0,79.992,0,0,0,0,0,0,0,0,0,0
CA-2014-163335,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0
CA-2014-163510,0,0,0,0,400.39,0,0,0,0,0,0,0,0,0,0
CA-2014-163629,0,0,0,0,0,0,0,0,0,43.38,0,0,0,0,0
CA-2014-164756,0,0,0,0,0,0,0,0,0,43.38,0,0,0,0,0
CA-2014-164917,0,0,0,0,0,0,0,0,0,43.38,0,0,0,0,0
CA-2014-165029,0,0,0,0,0,0,0,0,0,12.84,0,0,0,0,0
CA-2014-165204,0,0,0,0,479.625,0,0,0,0,0,0,0,0,0,0
CA-2014-165687,0,0,0,35.04,35.04,0,0,0,0,0,0,0,0,0,0
CA-2014-165715,0,0,0,32.776,32.776,0,0,0,0,0,0,0,0,0,0
CA-2014-165904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA-2014-167871,0,0,0,47.328,47.328,0,0,0,0,0,0,0,0,0,0
CA-2014-167941,0,0,0,0,479.625,0,0,0,0,0,0,0,0,0,0
CA-2014-168102,0,0,0,0,0,0,0,0,0,43.38,0,0,0,0,0
CA-2014-168389,0,0,0,0,0,0,0,0,0,43.38,0,0,0,0,0
CA-2014-169005,0,0,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0
CA-2014-169012,0,0,0,0,0,0,0,0,0,41.91,0,0,0,0,0
US-2011-102715,0,0,0,0,479.625,0,0,0,0,0,0,0,0,0,0
US-2011-107405,0,0,0,0,0,0,0,0,0,16.272,0,0,0,0,0
US-2011-109162,0,0,0,0,0,0,0,0,0,43.38,0,0,0,0,0
US-2011-114377,0,0,0,0,149.9,0,0,0,0,0,0,0,0,0,0
US-2011-115196,0,0,0,69.48,479.625,0,0,0,0,0,0,0,0,0,0
US-2011-117135,0,0,0,0,425.67,0,0,0,0,0,0,0,0,0,0
US-2011-117170,0,0,0,52.608,52.608,0,0,0,0,0,0,0,0,0,0
US-2011-118997,0,0,0,0,0,0,0,0,0,43.38,0,0,0,0,0
US-2011-125521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US-2011-130358,0,0,0,0,23.12,0,0,0,0,0,0,0,0,0,0
US-2011-138835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US-2011-143581,0,0,0,0,0,0,0,0,0,43.38,0,0,0,0,0
US-2011-147627,0,0,0,69.48,479.625,0,0,0,0,0,0,0,0,0,0
US-2011-147774,0,0,0,0,0,0,0,0,0,43.38,0,0,0,0,0
US-2011-150574,0,0,0,69.48,252.612,0,0,0,0,0,0,0,0,0,0
US-2011-155502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US-2011-155544,0,0,0,69.48,310.528,0,0,0,0,0,0,0,0,0,0
US-2011-155817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US-2011-156216,0,0,0,0,0,0,0,0,0,18.648,0,0,0,0,0
US-2011-156559,0,0,0,69.48,479.625,0,0,0,0,0,0,0,0,0,0
US-2011-157231,0,0,0,0,0,0,0,0,0,43.38,0,0,0,0,0
US-2011-158057,0,0,0,59.109,59.109,0,0,0,0,0,0,0,0,0,0
US-2011-164763,0,0,0,0,0,0,0,0,0,43.38,0,0,0,0,0
US-2011-165659,0,0,0,69.48,479.625,0,0,0,0,0,0,0,0,0,0
US-2011-167633,0,0,0,15.552,15.552,0,0,0,0,0,0,0,0,0,0
US-2012-106495,0,0,0,0,11.672,0,0,0,0,0,0,0,0,0,0
US-2012-108966,0,0,0,69.48,479.625,0,0,0,0,0,0,0,0,0,0
US-2012-112508,0,0,0,0,0,0,0,0,0,6.992,0,0,0,0,0
US-2012-113327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US-2012-120572,0,0,0,12.828,12.828,0,0,0,0,0,0,0,0,0,0
US-2012-123960,0,0,0,69.48,207.82,0,0,0,0,0,0,0,0,0,0
US-2012-129553,0,0,0,29.97,29.97,0,0,0,0,0,0,0,0,0,0
US-2012-130519,0,0,0,0,0,0,0,0,0,43.38,0,0,0,0,0
US-2012-131842,0,0,0,0,0,0,0,0,0,43.38,0,0,0,0,0
US-2012-134026,0,0,0,69.48,479.625,0,0,0,0,0,0,0,0,0,0
US-2012-136476,0,0,0,0,0,0,0,0,0,43.38,0,0,0,0,0
US-2012-136749,0,0,0,0,433.78,0,0,0,0,0,0,0,0,0,0
US-2012-140851,0,0,0,0,0,0,0,0,0,38.88,0,0,0,0,0
US-2012-145436,0,0,0,69.48,479.625,0,0,0,0,0,0,0,0,0,0
US-2012-148817,0,0,0,0,0,0,0,0,0,43.38,0,0,0,0,0
US-2012-149629,0,0,0,0,0,0,0,0,0,43.38,0,0,0,0,0
US-2012-151435,0,0,0,0,85.98,0,0,0,0,0,0,0,0,0,0
US-2012-158911,0,0,0,0,0,0,0,0,0,16.712,0,0,0,0,0
US-2012-164357,0,0,0,13.12,13.12,0,0,0,0,0,0,0,0,0,0
US-2012-168732,0,0,0,69.48,129.64,0,0,0,0,0,0,0,0,0,0
US-2012-168935,0,0,0,69.48,459.4335,0,0,0,0,0,0,0,0,0,0
US-2013-101616,0,0,0,0,0,0,0,0,0,43.38,0,0,0,0,0
US-2013-102232,0,0,0,0,0,0,0,0,0,43.38,0,0,0,0,0
US-2013-106600,0,0,0,0,354.9,0,0,0,0,0,0,0,0,0,0
US-2013-108504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US-2013-108637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US-2013-109260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US-2013-113649,0,0,0,0,479.625,0,0,0,0,0,0,0,0,0,0
US-2013-116400,0,0,0,0,39.92,0,0,0,0,0,0,0,0,0,0
US-2013-119298,0,0,0,0,59.98,0,0,0,0,0,0,0,0,0,0
US-2013-120929,0,0,0,0,189.882,0,0,0,0,0,0,0,0,0,0
US-2013-121013,0,0,0,69.48,479.625,0,0,0,0,0,0,0,0,0,0
US-2013-123750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US-2013-131891,0,0,0,0,2.214,0,0,0,0,0,0,0,0,0,0
US-2013-132857,0,0,0,6.672,6.672,0,0,0,0,0,0,0,0,0,0
US-2013-134761,0,0,0,0,36.192,0,0,0,0,0,0,0,0,0,0
US-2013-135209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US-2013-135923,0,0,0,69.48,479.625,0,0,0,0,0,0,0,0,0,0
US-2013-137295,0,0,0,69.48,187.228,0,0,0,0,0,0,0,0,0,0
US-2013-138408,0,0,0,0,0,0,0,0,0,43.38,0,0,0,0,0
US-2013-139262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US-2013-140809,0,0,0,0,0,0,0,0,0,43.38,0,0,0,0,0
US-2013-142251,0,0,0,0,32.064,0,0,0,0,0,0,0,0,0,0
US-2013-144393,0,0,0,0,0,0,0,0,0,17.616,0,0,0,0,0
US-2013-146570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US-2013-147991,0,0,0,16.72,16.72,0,0,0,0,0,0,0,0,0,0
US-2013-148803,0,0,0,0,85.224,0,0,0,0,0,0,0,0,0,0
US-2013-148901,0,0,0,0,0,0,0,0,0,43.38,0,0,0,0,0
US-2013-150357,0,0,0,0,0,0,0,0,0,24.703,0,0,0,0,0
US-2013-150567,0,0,0,0,0,0,0,0,0,29.97,0,0,0,0,0
US-2013-153815,0,0,0,0,0,0,0,0,0,43.38,0,0,0,0,0
US-2013-155404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US-2013-156692,0,0,0,0,89.32,0,0,0,0,0,0,0,0,0,0
US-2013-158309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US-2013-159415,0,0,0,0,0,0,0,0,0,43.38,0,0,0,0,0
US-2013-161844,0,0,0,0,0,0,0,0,0,43.38,0,0,0,0,0
US-2013-162677,0,0,0,0,187.616,0,0,0,0,0,0,0,0,0,0
US-2013-164588,0,0,0,12.84,12.84,0,0,0,0,0,0,0,0,0,0
US-2013-164630,0,0,0,0,0,0,0,0,0,43.38,0,0,0,0,0
US-2013-167472,0,0,0,0,479.625,0,0,0,0,0,0,0,0,0,0
US-2013-168620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US-2013-169369,0,0,0,69.48,299.07,0,0,0,0,0,0,0,0,0,0
US-2014-100930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US-2014-102904,0,0,0,69.48,239.92,0,0,0,0,0,0,0,0,0,0
US-2014-105935,0,0,0,69.48,479.625,0,0,0,0,0,0,0,0,0,0
US-2014-108063,0,0,0,0,34.65,0,0,0,0,0,0,0,0,0,0
US-2014-108315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US-2014-109610,0,0,0,0,0,0,0,0,0,43.38,0,0,0,0,0
US-2014-114356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US-2014-115252,0,0,0,0,0,0,0,0,0,30.336,0,0,0,0,0
US-2014-117450,0,0,0,69.48,107.552,0,0,0,0,0,0,0,0,0,0
US-2014-120390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US-2014-120607,0,0,0,0,195.64,0,0,0,0,0,0,0,0,0,0
US-2014-126060,0,0,0,0,0,0,0,0,0,43.38,0,0,0,0,0
US-2014-126179,0,0,0,69.48,311.96,0,0,0,0,0,0,0,0,0,0
US-2014-128118,0,0,0,0,0,0,0,0,0,43.38,0,0,0,0,0
US-2014-128951,0,0,0,0,0,0,0,0,0,43.38,0,0,0,0,0
US-2014-129224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US-2014-132031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US-2014-132297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US-2014-132675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US-2014-133781,0,0,0,0,37.608,0,0,0,0,0,0,0,0,0,0
US-2014-134642,0,0,0,69.48,428.704,0,0,0,0,0,0,0,0,0,0
US-2014-135062,0,0,0,0,229.544,0,0,0,0,0,0,0,0,0,0
US-2014-135503,0,0,0,0,0,0,0,0,0,14.76,0,0,0,0,0
US-2014-135986,0,0,0,69.48,479.625,0,0,0,0,0,0,0,0,0,0
US-2014-136189,0,0,0,69.48,82.38,0,0,0,0,0,0,0,0,0,0
US-2014-146822,0,0,0,49.12,49.12,0,0,0,0,0,0,0,0,0,0
US-2014-146878,0,0,0,12.294,12.294,0,0,0,0,0,0,0,0,0,0
US-2014-148768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US-2014-148831,0,0,0,0,348.56,0,0,0,0,0,0,0,0,0,0
US-2014-149510,0,0,0,69.48,98.446,0,0,0,0,0,0,0,0,0,0
US-2014-152492,0,0,0,0,239.24,0,0,0,0,0,0,0,0,0,0
US-2014-152842,0,0,0,69.48,242.352,0,0,0,0,0,0,0,0,0,0
US-2014-152898,0,0,0,67.9,67.9,0,0,0,0,0,0,0,0,0,0
US-2014-153633,0,0,0,0,2.064,0,0,0,0,0,0,0,0,0,0
US-2014-156083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US-2014-158526,0,0,0,0,479.625,0,0,0,0,0,0,0,0,0,0
US-2014-159205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US-2014-162208,0,0,0,0,0,0,0,0,0,2.896,0,0,0,0,0
US-2014-162558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US-2014-162670,0,0,0,0,0,0,0,0,0,43.38,0,0,0,0,0
US-2014-163195,0,0,0,0,29.16,0,0,0,0,0,0,0,0,0,0
US-2014-165953,0,0,0,69.48,71.096,0,0,0,0,0,0,0,0,0,0
US-2014-166233,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0
US-2014-166611,0,0,0,0,0,0,0,0,0,43.38,0,0,0,0,0
US-2014-167920,0,0,0,0,479.625,0,0,0,0,0,0,0,0,0,0
US-2014-168116,0,0,0,0,0,0,0,0,0,43.38,0,0,0,0,0
US-2014-168690,0,0,0,2.808,2.808,0,0,0,0,0,0,0,0,0,0
Grand Total,0,0,0,69.48,479.625,0,0,0,0,43.38,0,0,0,0,0
